frame_idx,time_sec,left_hip_extension_deg,right_hip_extension_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
53,1.7718023255813953,6.311364579829392,49.14383758935591,True,True,0.7854376435279846,0.9933963418006897,186.60860538482666,False
54,1.8052325581395348,5.6465123772128045,50.46447631181956,True,True,0.7969062924385071,0.9934519529342651,186.69819831848145,False
55,1.8386627906976742,4.97660925976378,51.790777397880966,True,True,0.8079434633255005,0.9935443997383118,186.70602321624756,False
56,1.872093023255814,4.6174042524350325,52.749710874815904,True,True,0.8172799944877625,0.9935307502746582,186.70992851257324,False
57,1.9055232558139534,4.903617623550123,53.26384283496934,True,True,0.8252082467079163,0.993467390537262,186.67734146118164,False
58,1.938953488372093,4.948055199719354,53.79806424314722,True,True,0.8352226614952087,0.9936419129371643,186.72237396240234,False
59,1.9723837209302324,5.113982803060944,54.423912905157124,True,True,0.8448101282119751,0.9938452839851379,186.65356636047363,False
60,2.005813953488372,5.306587263364082,55.41183146129945,True,True,0.8521793484687805,0.9939645528793335,186.65765762329102,False
61,2.0392441860465116,5.402972890263711,55.83013428820567,True,True,0.8594662547111511,0.9940946698188782,186.64589881896973,False
62,2.072674418604651,5.316292628637297,56.32703356640229,True,True,0.8668794631958008,0.9942919611930847,186.6337251663208,False
63,2.1061046511627906,5.327518158232094,56.82073890313041,True,True,0.8740569353103638,0.9944955110549927,186.7394256591797,False
64,2.13953488372093,5.4016327635978785,57.08349852824787,True,True,0.8783643245697021,0.9945828318595886,186.67293548583984,False
65,2.1729651162790695,5.514736585181032,57.31951327681373,True,True,0.8814243078231812,0.9945619702339172,186.7051076889038,False
66,2.206395348837209,5.490671452353224,57.612800321848034,True,True,0.8845920562744141,0.9945292472839355,186.83770179748535,False
67,2.239825581395349,5.520176116765246,58.20534966149572,True,True,0.8866156339645386,0.9943137168884277,186.88621044158936,False
68,2.2732558139534884,5.5295791487916,58.91760899344429,True,True,0.888645350933075,0.9941536784172058,186.9356918334961,False
69,2.306686046511628,5.5266062134040554,59.54849837609545,True,True,0.8880437016487122,0.9938812255859375,187.00335502624512,False
70,2.3401162790697674,5.537829223691974,59.8230708635577,True,True,0.8876518607139587,0.993759274482727,187.0025396347046,False
71,2.373546511627907,5.531284463689837,59.82035110936754,True,True,0.888081431388855,0.9936730265617371,187.0169448852539,False
72,2.4069767441860463,5.5279887351799974,59.706666029104376,True,True,0.8892250061035156,0.993720531463623,187.0217514038086,False
73,2.440406976744186,5.380875521018834,59.63111374363242,True,True,0.8923118710517883,0.9938982725143433,186.9861888885498,False
74,2.4738372093023253,5.342071498188444,58.997016213239135,True,True,0.8914843797683716,0.9938839673995972,186.84089183807373,False
75,2.507267441860465,5.319195349162438,58.36544938710205,True,True,0.8922203779220581,0.9939600229263306,186.61856174468994,False
76,2.5406976744186047,5.324905203361331,58.088670081729944,True,True,0.8931921720504761,0.9940472841262817,186.4095640182495,False
77,2.574127906976744,5.259820505690471,57.893870050072515,True,True,0.8945580720901489,0.9941747188568115,186.33437633514404,False
78,2.6075581395348837,5.225578403399205,57.78116219892589,True,True,0.8967669606208801,0.9943029284477234,186.23745918273926,False
79,2.640988372093023,5.063084714681346,57.851038899158965,True,True,0.8994354605674744,0.9944170117378235,186.18978023529053,False
80,2.6744186046511627,5.07167878479411,58.625391242986694,True,True,0.9008320569992065,0.9943720698356628,186.10108852386475,False
81,2.707848837209302,4.5857445416875535,59.66821476841974,True,True,0.9026017189025879,0.9942718744277954,186.17836475372314,False
82,2.7412790697674416,4.644090119134145,61.24931981916477,True,True,0.9043823480606079,0.9939864277839661,186.07276439666748,False
83,2.774709302325581,4.659962315589911,62.63036902229253,True,True,0.905886709690094,0.9936442375183105,186.01316928863525,False
84,2.8081395348837206,4.9116105030035175,63.83201415166513,True,True,0.9065768718719482,0.9933505058288574,185.917067527771,False
85,2.8415697674418605,5.0918423042588845,64.9479582511699,True,True,0.9090633392333984,0.9931914806365967,185.93583583831787,False
86,2.875,5.251677178674904,65.44935803795248,True,True,0.9086653590202332,0.9928248524665833,185.92866897583008,False
87,2.9084302325581395,5.24586626412604,65.83195695109467,True,True,0.9091514348983765,0.992500901222229,186.00066661834717,False
88,2.941860465116279,5.295408608158114,66.12204426606468,True,True,0.9095519185066223,0.9923267960548401,186.01195335388184,False
89,2.9752906976744184,5.274869601406859,66.41463962530484,True,True,0.9114693999290466,0.9923329949378967,185.97464561462402,False
90,3.008720930232558,5.274976126704269,66.55784124031135,True,True,0.9142303466796875,0.9923474192619324,185.9954595565796,False
91,3.0421511627906974,5.007733795476704,66.73057796788207,True,True,0.9164959192276001,0.9922870993614197,186.0408639907837,False
92,3.075581395348837,4.591880547933169,66.90757799347409,True,True,0.9188432097434998,0.9922078847885132,186.05785846710205,False
93,3.1090116279069764,4.299944792623174,66.85594986846927,True,True,0.920752227306366,0.9922423958778381,186.1900806427002,False
94,3.1424418604651163,4.290439929889285,66.75133419308611,True,True,0.9227874279022217,0.9923444986343384,186.35456085205078,False
95,3.175872093023256,4.386971936629969,66.68260025802556,True,True,0.924507737159729,0.9924219846725464,187.0182752609253,False
96,3.2093023255813953,4.381206033378359,66.6318314397286,True,True,0.9265949130058289,0.9924939274787903,187.0207643508911,False
97,3.2427325581395348,4.382690748458807,66.56926993946198,True,True,0.928177535533905,0.9925064444541931,187.02080726623535,False
98,3.2761627906976742,4.2675127883768385,66.55777949826236,True,True,0.9283080101013184,0.9924380779266357,187.04306602478027,False
99,3.3095930232558137,4.2553537522760445,66.42351854687831,True,True,0.9285327196121216,0.9923819899559021,187.00405597686768,False
100,3.343023255813953,4.2348012352913385,66.19292101560652,True,True,0.9293311238288879,0.992516279220581,187.1678352355957,False
101,3.3764534883720927,4.173537328847803,65.8507634975268,True,True,0.9293058514595032,0.9925506711006165,187.39701747894287,False
102,3.4098837209302326,4.119705994733219,65.62912576950451,True,True,0.92919921875,0.9925380349159241,187.49476432800293,False
103,3.443313953488372,4.121393949856702,65.3623949348273,True,True,0.928575336933136,0.9925307035446167,187.4485158920288,False
104,3.4767441860465116,4.1414666716756185,65.2048286986028,True,True,0.9265270233154297,0.9925377368927002,187.39588737487793,False
105,3.510174418604651,4.046238761023861,64.9548372934378,True,True,0.9262426495552063,0.9925118088722229,187.3357915878296,False
106,3.5436046511627906,4.040048984379339,64.80185935897104,True,True,0.924476146697998,0.9924622178077698,187.2754955291748,False
107,3.57703488372093,4.045412572778634,64.81437800196764,True,True,0.9232164025306702,0.992533266544342,187.14354515075684,False
108,3.6104651162790695,4.205533634930295,64.93277594349148,True,True,0.9238609075546265,0.9927175641059875,187.11718082427979,False
109,3.643895348837209,4.214495623968167,64.9969795177206,True,True,0.9234775304794312,0.9927939176559448,186.95427417755127,False
110,3.6773255813953485,4.1710272124784655,65.35313378772545,True,True,0.9233139157295227,0.992883563041687,186.89733982086182,False
111,3.7107558139534884,4.403525362240854,65.80401320927318,True,True,0.9222908616065979,0.9929125905036926,186.77129745483398,False
112,3.744186046511628,5.043954807800829,65.97791396748296,True,True,0.9206110239028931,0.9929077625274658,186.67555332183838,False
113,3.7776162790697674,5.227634013172126,66.05378671621305,True,True,0.9188347458839417,0.9929598569869995,186.69814109802246,False
114,3.811046511627907,5.254792757747148,66.15052497640077,True,True,0.9155173897743225,0.992948591709137,186.69682502746582,False
115,3.8444767441860463,5.360365699678328,66.22848298361642,True,True,0.9123362302780151,0.9929764270782471,186.71905517578125,False
116,3.877906976744186,5.362750857902549,66.14452929840378,True,True,0.910038948059082,0.9930490851402283,186.74418926239014,False
117,3.9113372093023253,5.3927063713832455,65.87185649843997,True,True,0.9074492454528809,0.9930594563484192,186.74170017242432,False
118,3.944767441860465,5.457474771005586,65.79134164548967,True,True,0.904917299747467,0.9931055307388306,186.73293113708496,False
119,3.9781976744186043,5.2796675877069,65.82859465122108,True,True,0.9030929207801819,0.9930207133293152,186.74921035766602,False
120,4.011627906976744,5.057149598591877,66.04025858016396,True,True,0.9015404582023621,0.9929739832878113,186.81125164031982,False
121,4.045058139534883,5.0990098003904265,66.39995975537457,True,True,0.899899423122406,0.9929057359695435,186.81687355041504,False
122,4.078488372093023,5.101449670745408,66.89525225490407,True,True,0.8987460732460022,0.9929335713386536,186.83000564575195,False
123,4.111918604651162,5.3578090764313595,67.65568178334713,True,True,0.8985394835472107,0.9930448532104492,186.79707527160645,False
124,4.145348837209302,5.372510569268685,68.27887534671883,True,True,0.8988258242607117,0.9931613802909851,186.76740646362305,False
125,4.178779069767442,5.312819601444929,68.84899098134824,True,True,0.8999756574630737,0.9933063983917236,186.74413204193115,False
126,4.212209302325581,5.262662887134345,69.19847212320424,True,True,0.9008163809776306,0.9934600591659546,186.67036056518555,False
127,4.245639534883721,5.180675965512234,69.4919744770674,True,True,0.901134729385376,0.9935262799263,186.61620140075684,False
128,4.27906976744186,5.521558930122203,69.62863226585199,True,True,0.9020403623580933,0.9936255216598511,186.55301570892334,False
129,4.3125,5.355586691361032,69.70888555997927,True,True,0.9019107818603516,0.9936568737030029,186.53566360473633,False
130,4.345930232558139,5.313212248700172,69.71436904706748,True,True,0.9032920002937317,0.9937440752983093,186.5142059326172,False
131,4.379360465116279,5.193671916889234,69.68849002461138,True,True,0.9045873880386353,0.9938260316848755,186.45870208740234,False
132,4.412790697674418,5.118656901331522,69.62268488642597,True,True,0.905606210231781,0.9938952922821045,186.43675804138184,False
133,4.446220930232558,5.08695265134253,69.29645556274004,True,True,0.9067336916923523,0.9939866662025452,186.43311023712158,False
134,4.479651162790698,5.017696843518403,68.84272013573793,True,True,0.9086271524429321,0.9941412806510925,186.49377822875977,False
135,4.513081395348837,4.970171424850381,68.38081422843997,True,True,0.909376859664917,0.9942329525947571,186.53898239135742,False
136,4.546511627906977,4.875909274238959,68.10212074717577,True,True,0.9105833172798157,0.9943592548370361,186.63090705871582,False
137,4.579941860465116,4.839657254100301,67.82937903222569,True,True,0.9108136296272278,0.9944173097610474,186.73853874206543,False
138,4.613372093023256,4.683946571422322,67.70662795599902,True,True,0.9116780161857605,0.9944776296615601,186.8423080444336,False
139,4.646802325581395,4.434986574931833,67.60720810608656,True,True,0.9119361639022827,0.9944546222686768,186.8562412261963,False
140,4.680232558139535,4.359944238659474,67.50770191126381,True,True,0.9123685956001282,0.9944474697113037,186.79700374603271,False
141,4.713662790697674,4.356668816550722,67.40357500845938,True,True,0.9126523733139038,0.9944388270378113,186.74149990081787,False
142,4.747093023255814,4.3290337297986525,67.20877211228405,True,True,0.9130285978317261,0.9944267868995667,186.72770977020264,False
143,4.780523255813954,4.235135317102088,66.82263447690829,True,True,0.9127735495567322,0.994361937046051,186.64096355438232,False
144,4.813953488372093,3.857397937794718,66.66999241363224,True,True,0.9130157828330994,0.9943162798881531,186.62871837615967,False
145,4.847383720930233,3.8279001739520604,66.45157540535467,True,True,0.9122850894927979,0.994247555732727,186.53539180755615,False
146,4.880813953488372,3.8671381107203584,66.09678696857968,True,True,0.9120272397994995,0.9942188858985901,186.4555549621582,False
147,4.914244186046512,3.8739624929207617,65.71766457900401,True,True,0.9116219878196716,0.9942126870155334,186.4043140411377,False
148,4.947674418604651,3.8454207809268857,64.67517262919661,True,True,0.9106736779212952,0.9941897392272949,186.368408203125,False
149,4.9811046511627906,3.664904046489697,63.33696510325803,True,True,0.9114665389060974,0.9942836165428162,186.54921054840088,False
150,5.01453488372093,3.4197439691958564,62.40840442018323,True,True,0.9118898510932922,0.9943122863769531,186.64116382598877,False
151,5.0479651162790695,3.3390092315233106,61.59045406056808,True,True,0.912182092666626,0.9943900108337402,186.65847301483154,False
152,5.0813953488372094,3.1818743664851645,61.24641723704594,True,True,0.9122018814086914,0.9944536089897156,186.65738582611084,False
153,5.1148255813953485,3.1975353677684266,60.88204095669523,True,True,0.9130814671516418,0.994539201259613,186.8273162841797,False
154,5.148255813953488,3.2389865643787368,60.34025666140545,True,True,0.9140631556510925,0.9946684241294861,186.96221351623535,False
155,5.1816860465116275,3.320503599419374,60.028145440176935,True,True,0.9142293334007263,0.9947304129600525,186.9859743118286,False
156,5.215116279069767,3.3475361402445785,59.90542525726287,True,True,0.9139918088912964,0.9947577714920044,186.96762084960938,False
157,5.248546511627906,3.342046946584242,59.845272540067015,True,True,0.9130463004112244,0.9947040677070618,187.0552110671997,False
158,5.281976744186046,3.4988194042404004,59.83316299163764,True,True,0.911819338798523,0.9945935606956482,187.19414234161377,False
159,5.315406976744185,3.6360779745295213,59.88094239498562,True,True,0.910601794719696,0.9944304823875427,187.22805976867676,False
160,5.348837209302325,3.6952578351965544,59.90578872187812,True,True,0.9080735445022583,0.9942266345024109,187.23017692565918,False
161,5.382267441860465,3.740726041743366,59.90954110621668,True,True,0.9067670702934265,0.9940455555915833,187.19886302947998,False
162,5.415697674418604,3.784480098385659,59.93491120536501,True,True,0.9050150513648987,0.9938430190086365,187.21296787261963,False
163,5.449127906976744,3.6201546852914235,59.95711935700758,True,True,0.9046996831893921,0.993735671043396,187.2732925415039,False
164,5.482558139534883,3.607142257547174,59.96959879724022,True,True,0.9046429395675659,0.9936717748641968,187.3638153076172,False
165,5.515988372093023,3.6309591080143084,60.00770457472319,True,True,0.9049458503723145,0.9935941100120544,187.38884925842285,False
166,5.549418604651162,3.6308263920413877,60.02380385242329,True,True,0.9059429168701172,0.99366295337677,187.4408197402954,False
167,5.582848837209302,3.479476981221878,59.85561301694972,True,True,0.9051873087882996,0.9935747385025024,187.45495319366455,False
168,5.616279069767441,3.43038409789354,59.77659789930643,True,True,0.9054121971130371,0.9936080574989319,187.45601177215576,False
169,5.649709302325581,3.399056285294355,59.75633798575571,True,True,0.904313862323761,0.9935664534568787,187.52034187316895,False
170,5.683139534883721,3.4245053224906656,59.54706614250549,True,True,0.9037351608276367,0.9935823082923889,187.54178524017334,False
171,5.71656976744186,3.191494936644327,59.580278968649,True,True,0.9023939371109009,0.9935786724090576,187.57701873779297,False
172,5.75,3.250254303112687,59.491833024963576,True,True,0.902498722076416,0.9936506152153015,187.56118297576904,False
173,5.783430232558139,3.290243673100869,59.5431132445381,True,True,0.9035508632659912,0.9937856197357178,187.6091766357422,False
174,5.816860465116279,3.3308524029023947,59.61779255025258,True,True,0.9045419692993164,0.993901789188385,187.66658306121826,False
175,5.850290697674418,3.4260981002053374,59.78359611932586,True,True,0.9044058918952942,0.9939526915550232,187.64967441558838,False
176,5.883720930232558,3.6529854501222045,60.47716912096808,True,True,0.9045261740684509,0.9940251708030701,187.59641647338867,False
177,5.917151162790697,3.6524617943603874,61.16247638394187,True,True,0.9048782587051392,0.9941344857215881,187.57980823516846,False
178,5.950581395348837,3.6947449080086723,61.73532435356088,True,True,0.9054888486862183,0.9942367672920227,187.5464916229248,False
179,5.984011627906977,3.522393955252785,62.492214282269565,True,True,0.9040356278419495,0.9942771792411804,187.48902797698975,False
180,6.017441860465116,3.052124441152184,62.8615999117584,True,True,0.9022751450538635,0.9942910075187683,187.41674423217773,False
181,6.050872093023256,2.9777863721594757,63.03247365511038,True,True,0.9012162685394287,0.9943456053733826,187.4627923965454,False
182,6.084302325581395,2.88021412663072,63.20592414028964,True,True,0.9010690450668335,0.9944654703140259,187.44964599609375,False
183,6.117732558139535,2.501698287051836,63.226337558657235,True,True,0.9003191590309143,0.9945027828216553,187.44526863098145,False
184,6.151162790697674,2.4097255144600576,63.14775510722578,True,True,0.898448646068573,0.9944600462913513,187.24100589752197,False
185,6.184593023255814,2.335671396642033,62.844200810833,True,True,0.8983100056648254,0.9944960474967957,187.1680212020874,False
186,6.218023255813953,2.328119055106369,62.423051009789354,True,True,0.8996046185493469,0.9945772290229797,187.08040237426758,False
187,6.251453488372093,2.3237286639063592,61.94308667279841,True,True,0.8993688225746155,0.9945357441902161,187.00022220611572,False
188,6.284883720930233,2.3383568682170295,61.379712186094515,True,True,0.8988887667655945,0.9944799542427063,186.93939685821533,False
189,6.318313953488372,2.41808938505928,60.951163134096355,True,True,0.8979046940803528,0.9944331049919128,186.79274082183838,False
190,6.351744186046512,3.05843723208448,60.68838222558553,True,True,0.8973620533943176,0.9943917989730835,186.8120813369751,False
191,6.385174418604651,3.6672586297249063,60.42279936362918,True,True,0.8959107398986816,0.9942878484725952,186.83432579040527,False
192,6.4186046511627906,3.96716013392169,60.24980340406642,True,True,0.8936229944229126,0.9940704703330994,186.7789363861084,False
193,6.45203488372093,3.9535964743036973,60.187245222593226,True,True,0.892491340637207,0.9939844608306885,186.8808889389038,False
194,6.4854651162790695,3.948544666501069,60.14085211080607,True,True,0.8915867805480957,0.993884265422821,186.91762447357178,False
195,6.518895348837209,3.963823890399011,60.206129493722536,True,True,0.8901987671852112,0.9936846494674683,186.7851448059082,False
196,6.5523255813953485,4.006806770127448,60.23062397510069,True,True,0.8901008367538452,0.993576169013977,186.8461561203003,False
197,6.585755813953488,4.056846152796605,60.24967217719289,True,True,0.8906606435775757,0.9935522079467773,186.7865753173828,False
198,6.6191860465116275,4.044097064941484,60.43216530473138,True,True,0.8912990093231201,0.9935404658317566,186.7874050140381,False
199,6.652616279069767,3.9677740978511986,60.67207537166118,True,True,0.8914548754692078,0.9934991598129272,186.78565979003906,False
200,6.686046511627906,3.9847419194737665,60.79657687566193,True,True,0.8918431997299194,0.9934430718421936,186.78395748138428,False
201,6.719476744186046,3.9884682270253404,60.89398441230682,True,True,0.8923278450965881,0.9934529662132263,186.81116580963135,False
202,6.752906976744185,4.003371998562333,60.98098442057058,True,True,0.8920831084251404,0.9934396743774414,186.81896209716797,False
203,6.786337209302325,4.016457706956469,60.9872969122526,True,True,0.8927695155143738,0.9935017824172974,186.8120527267456,False
204,6.819767441860465,3.9986154847153954,60.94407970400464,True,True,0.8934324383735657,0.9935543537139893,186.79590225219727,False
205,6.853197674418604,4.08072759210839,60.94983602830223,True,True,0.894711434841156,0.9936693906784058,186.79369926452637,False
206,6.886627906976744,4.281086248346751,60.67418139157275,True,True,0.8966661095619202,0.9938080906867981,186.7245626449585,False
207,6.920058139534883,4.4107882117576365,59.932256530132044,True,True,0.8966430425643921,0.9938513040542603,186.70140266418457,False
208,6.953488372093023,4.435776382912014,59.50927175995481,True,True,0.8972873091697693,0.9938936233520508,186.85070514678955,False
209,6.986918604651162,4.426585358708934,59.01404692201776,True,True,0.8993350267410278,0.9939500093460083,187.29124546051025,False
210,7.020348837209302,4.571493231440877,58.74602234645617,True,True,0.8993764519691467,0.9939762353897095,187.47116088867188,False
211,7.053779069767441,4.560989926445238,58.57164655074384,True,True,0.8995303511619568,0.9939611554145813,187.50560760498047,False
212,7.087209302325581,4.565996588585808,58.48663569282129,True,True,0.8995105028152466,0.9939175844192505,187.5922679901123,False
213,7.120639534883721,4.567651877284806,58.432160970663546,True,True,0.899604320526123,0.9937916994094849,187.60462760925293,False
214,7.15406976744186,4.657413287820079,58.4140563679808,True,True,0.8996738195419312,0.9937602877616882,187.6494312286377,False
215,7.1875,4.692360424814929,58.38633015056401,True,True,0.8990393280982971,0.9935933351516724,187.65196323394775,False
216,7.220930232558139,4.807661296347306,58.39892639542995,True,True,0.8977487087249756,0.9934442639350891,187.6935052871704,False
217,7.254360465116279,4.791672079329884,58.37922554435578,True,True,0.8969627022743225,0.9933825731277466,187.72071361541748,False
218,7.287790697674418,4.792768841325778,58.277697850095464,True,True,0.8979141712188721,0.9933080673217773,187.75744915008545,False
219,7.321220930232558,4.794923179047598,58.21161243002815,True,True,0.8988035321235657,0.9933156371116638,187.7931833267212,False
220,7.354651162790697,4.8219204972584135,58.12574476631296,True,True,0.9001092314720154,0.9933481812477112,187.7757167816162,False
221,7.388081395348837,4.714202499754466,58.09493270401159,True,True,0.9015105962753296,0.9933432340621948,187.77517318725586,False
222,7.421511627906977,4.761764741303652,58.06631861924815,True,True,0.9032797813415527,0.9933616518974304,187.80937671661377,False
223,7.454941860465116,4.7891548894191835,58.0270030714942,True,True,0.9042813181877136,0.9933518767356873,187.73961067199707,False
224,7.488372093023256,4.776196407126557,58.04371905155318,True,True,0.9040274620056152,0.9933922290802002,187.57604598999023,False
225,7.521802325581395,4.6275338132241846,58.203288535357785,True,True,0.902776837348938,0.9934554696083069,187.44043350219727,False
226,7.555232558139535,4.6184959716646,58.224003367601775,True,True,0.9027210474014282,0.9934892058372498,187.37956523895264,False
227,7.588662790697674,4.840074602914285,58.19495649199085,True,True,0.904093861579895,0.9934906959533691,187.34822273254395,False
228,7.622093023255814,4.958154535915785,58.15686206040546,True,True,0.9049123525619507,0.9935113787651062,187.4740219116211,False
229,7.655523255813953,4.995664886024822,58.236226187797406,True,True,0.9058738350868225,0.993562638759613,187.5340175628662,False
230,7.688953488372093,5.029782266397198,58.30820160405051,True,True,0.9071615934371948,0.9936670064926147,187.55045413970947,False
231,7.722383720930233,5.057800510971644,58.350321553559546,True,True,0.9079231023788452,0.9937765002250671,187.47881412506104,False
232,7.755813953488372,5.031726332323582,58.36660251635709,True,True,0.9085359573364258,0.9938765168190002,187.45739936828613,False
233,7.789244186046512,5.100785969371062,58.38774691206142,True,True,0.9106436371803284,0.9939765334129333,187.54169940948486,False
234,7.822674418604651,5.282650568709235,58.38296822114196,True,True,0.9132556319236755,0.9940617084503174,187.65400886535645,False
