frame_idx,time_sec,bilateral_leg_straddle_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
67,2.238613081166273,3.7212372,True,True,0.8159208297729492,0.8179653286933899,177.77019023895264,False
68,2.2720252167060675,3.224823,True,True,0.832768440246582,0.8322085738182068,178.8634729385376,False
69,2.3054373522458627,3.4169006,True,True,0.8475366830825806,0.843633234500885,181.82992458343506,False
70,2.338849487785658,3.406227,True,True,0.8608177304267883,0.8532778024673462,184.1198444366455,False
71,2.372261623325453,3.596199,True,True,0.8727851510047913,0.8617938160896301,184.63032245635986,False
72,2.405673758865248,3.597412,True,True,0.8833481073379517,0.8691833019256592,186.33918285369873,False
73,2.4390858944050433,3.8254242,True,True,0.8923383355140686,0.873180627822876,187.18128204345703,False
74,2.4724980299448385,4.246483,True,True,0.9002562761306763,0.8764718770980835,187.61590003967285,False
75,2.5059101654846336,4.47863,True,True,0.9080638885498047,0.8816148042678833,187.87901401519775,False
76,2.539322301024429,4.7026215,True,True,0.9145947098731995,0.8849129676818848,188.1915807723999,False
77,2.5727344365642235,5.0500183,True,True,0.9202202558517456,0.8866868019104004,188.44652652740479,False
78,2.6061465721040187,5.2660446,True,True,0.9258739352226257,0.888466477394104,188.88606548309326,False
79,2.639558707643814,5.285515,True,True,0.9310910105705261,0.8894028663635254,188.82705688476562,False
80,2.672970843183609,5.2138214,True,True,0.9358908534049988,0.8882359862327576,188.7613821029663,False
81,2.706382978723404,5.217346,True,True,0.9399958252906799,0.8886786103248596,188.59166622161865,False
82,2.7397951142631993,5.0410995,True,True,0.9438264966011047,0.8903318643569946,188.4380006790161,False
83,2.7732072498029945,5.112503,True,True,0.9470058679580688,0.8921189308166504,188.2950210571289,False
84,2.8066193853427897,5.0964966,True,True,0.948907732963562,0.8918209671974182,188.20515632629395,False
85,2.840031520882585,5.0872574,True,True,0.9499940872192383,0.8929362893104553,187.86343574523926,False
86,2.87344365642238,5.045166,True,True,0.9511792063713074,0.8925316333770752,187.77790546417236,False
87,2.9068557919621747,5.0472794,True,True,0.9518718123435974,0.8928079605102539,187.46676921844482,False
88,2.94026792750197,5.042137,True,True,0.9530240893363953,0.8943536877632141,186.97860717773438,False
89,2.973680063041765,5.0748444,True,True,0.9538406133651733,0.8942548036575317,186.96088314056396,False
90,3.00709219858156,5.0627365,True,True,0.9547615647315979,0.894972562789917,186.8184471130371,False
91,3.0405043341213553,5.0404053,True,True,0.9548702239990234,0.8962007761001587,186.5925121307373,False
92,3.0739164696611505,5.023628,True,True,0.9554834961891174,0.8966137766838074,186.41222476959229,False
93,3.1073286052009457,4.955574,True,True,0.9562520384788513,0.8986188769340515,186.18633270263672,False
94,3.140740740740741,4.8513184,True,True,0.9572656750679016,0.9012936949729919,185.74522018432617,False
95,3.174152876280536,4.729492,True,True,0.9580400586128235,0.9032772183418274,185.29535293579102,False
96,3.2075650118203307,4.596596,True,True,0.9594895243644714,0.9070026278495789,185.11113166809082,False
97,3.240977147360126,4.5691986,True,True,0.9607542753219604,0.909961462020874,185.10159015655518,False
98,3.274389282899921,4.5315475,True,True,0.9619073271751404,0.9130628705024719,185.03345489501953,False
99,3.307801418439716,4.469696,True,True,0.9622154831886292,0.9143409729003906,184.98026847839355,False
100,3.3412135539795114,4.452072,True,True,0.9623708128929138,0.9154294729232788,184.8468017578125,False
101,3.3746256895193065,4.462021,True,True,0.9614474773406982,0.9142756462097168,184.93589401245117,False
102,3.4080378250591017,4.4592743,True,True,0.9613825082778931,0.9140409827232361,184.7738742828369,False
103,3.441449960598897,4.4436493,True,True,0.9613685607910156,0.9142624735832214,184.69947338104248,False
104,3.474862096138692,4.401634,True,True,0.9612483382225037,0.9131949543952942,184.69508171081543,False
105,3.5082742316784867,4.3755493,True,True,0.9612652063369751,0.9126997590065002,184.47516918182373,False
106,3.541686367218282,4.3311768,True,True,0.9616097807884216,0.9130642414093018,184.33198928833008,False
107,3.575098502758077,4.2641754,True,True,0.9620345830917358,0.9132522344589233,184.1072702407837,False
108,3.608510638297872,4.191971,True,True,0.9621898531913757,0.9125481843948364,183.98520469665527,False
109,3.6419227738376674,4.0717697,True,True,0.9626744985580444,0.9131931066513062,183.75906944274902,False
110,3.6753349093774625,4.0088196,True,True,0.9632495045661926,0.9144747853279114,183.6745548248291,False
111,3.7087470449172577,4.0082703,True,True,0.9637805819511414,0.9159326553344727,183.61507415771484,False
112,3.742159180457053,3.9986038,True,True,0.9643070101737976,0.9171478152275085,183.5330629348755,False
113,3.775571315996848,4.0181046,True,True,0.9644747376441956,0.9178616404533386,183.45211029052734,False
114,3.8089834515366428,4.054344,True,True,0.9645829796791077,0.9175634980201721,183.40643405914307,False
115,3.842395587076438,4.023819,True,True,0.9647136926651001,0.9182465076446533,183.32764148712158,False
116,3.875807722616233,3.9530106,True,True,0.9647597074508667,0.9168522357940674,183.06859016418457,False
117,3.9092198581560282,3.8753204,True,True,0.9650025963783264,0.9162662029266357,182.84441471099854,False
118,3.9426319936958234,3.8470001,True,True,0.964714765548706,0.9153052568435669,182.68371105194092,False
119,3.9760441292356186,2.8274384,True,True,0.9629465937614441,0.910423219203949,179.13814544677734,False
120,4.009456264775413,1.6516724,True,True,0.9618555307388306,0.906903862953186,175.23807048797607,False
121,4.042868400315209,1.7578964,True,True,0.9620051383972168,0.9035152196884155,177.01385021209717,False
122,4.076280535855004,1.8161163,True,True,0.9619154334068298,0.9009674191474915,178.7581443786621,False
123,4.109692671394799,1.7597122,True,True,0.9615024924278259,0.8965514302253723,178.56754302978516,False
124,4.143104806934594,1.7744293,True,True,0.9610493779182434,0.8919103741645813,177.27823734283447,False
125,4.1765169424743895,1.7856827,True,True,0.9605175852775574,0.8863255381584167,177.2468662261963,False
126,4.209929078014184,1.997551,True,True,0.9606600999832153,0.8844714760780334,177.92757511138916,False
127,4.243341213553979,2.6311417,True,True,0.9610059857368469,0.8839538097381592,179.29457187652588,False
128,4.276753349093775,3.035469,True,True,0.9613679647445679,0.8830530047416687,179.67031002044678,False
129,4.310165484633569,3.349205,True,True,0.9618101716041565,0.884856641292572,180.70937633514404,False
130,4.343577620173365,3.7431107,True,True,0.9626209139823914,0.8878443837165833,182.22833633422852,False
131,4.37698975571316,4.1146927,True,True,0.9628996253013611,0.8903906941413879,182.90857315063477,False
132,4.410401891252955,4.4649277,True,True,0.9642471671104431,0.8951321244239807,183.02939414978027,False
133,4.44381402679275,5.431015,True,True,0.9660159945487976,0.9014249444007874,183.8392210006714,False
134,4.477226162332546,6.7534637,True,True,0.9677734375,0.9074148535728455,184.44531440734863,False
135,4.51063829787234,8.162865,True,True,0.9695050120353699,0.9133312106132507,185.5341339111328,False
136,4.544050433412135,9.282745,True,True,0.9713010787963867,0.9189603924751282,186.043381690979,False
137,4.577462568951931,11.01741,True,True,0.972977340221405,0.9241418242454529,186.0279893875122,False
138,4.610874704491725,12.656174,True,True,0.9745317697525024,0.9291844367980957,185.88931560516357,False
139,4.644286840031521,14.728508,True,True,0.9761974811553955,0.9342139363288879,185.42431354522705,False
140,4.677698975571316,16.63198,True,True,0.9778028726577759,0.9389245510101318,185.19659042358398,False
141,4.711111111111111,17.99276,True,True,0.9792527556419373,0.9427555203437805,184.80647563934326,False
142,4.744523246650906,20.115631,True,True,0.9804204702377319,0.9456523656845093,184.58683490753174,False
143,4.777935382190702,21.61444,True,True,0.9814453125,0.9483658671379089,184.45987701416016,False
144,4.811347517730496,23.541443,True,True,0.982439398765564,0.9508705735206604,184.5391845703125,False
145,4.844759653270291,25.527351,True,True,0.9834487438201904,0.9533434510231018,184.46951866149902,False
146,4.878171788810087,27.361633,True,True,0.9844333529472351,0.955712080001831,184.34131622314453,False
147,4.911583924349881,29.443344,True,True,0.9852120876312256,0.9570151567459106,184.37556266784668,False
148,4.944996059889677,31.219254,True,True,0.9859426617622375,0.958616316318512,184.33547973632812,False
149,4.978408195429472,32.801903,True,True,0.9865620732307434,0.9590101838111877,184.10179138183594,False
150,5.011820330969267,34.319077,True,True,0.9871528148651123,0.9605920910835266,183.56683731079102,False
151,5.045232466509062,35.756783,True,True,0.9878005981445312,0.9621988534927368,182.9176139831543,False
152,5.078644602048858,37.47238,True,True,0.9885294437408447,0.9638773202896118,182.4056911468506,False
153,5.112056737588652,38.70156,True,True,0.9891944527626038,0.9658661484718323,182.40277290344238,False
154,5.145468873128447,39.893013,True,True,0.989789605140686,0.9678301811218262,182.45232582092285,False
155,5.178881008668243,40.723312,True,True,0.9903766512870789,0.9696429371833801,182.42091178894043,False
156,5.212293144208037,41.56955,True,True,0.9909766912460327,0.9716059565544128,181.9511604309082,False
157,5.245705279747833,42.602516,True,True,0.9914960861206055,0.9732019305229187,181.75249099731445,False
158,5.279117415287628,43.73462,True,True,0.9919570088386536,0.9746654033660889,181.48475646972656,False
159,5.312529550827423,44.674522,True,True,0.9923644065856934,0.9760078191757202,181.33586883544922,False
160,5.345941686367218,45.50734,True,True,0.9927207231521606,0.9772857427597046,181.15699768066406,False
161,5.379353821907014,46.4494,True,True,0.993038535118103,0.978484570980072,180.8562183380127,False
162,5.412765957446808,47.590157,True,True,0.9933019280433655,0.9795255661010742,180.33448219299316,False
163,5.446178092986603,48.731018,True,True,0.9934982657432556,0.9803485870361328,180.01962661743164,False
164,5.479590228526399,49.783714,True,True,0.9936419129371643,0.9808228611946106,178.68470191955566,False
165,5.513002364066193,51.02568,True,True,0.9937160015106201,0.9812154769897461,177.47737884521484,False
166,5.546414499605989,52.032494,True,True,0.9938144087791443,0.9815864562988281,176.3496494293213,False
167,5.579826635145784,53.02511,True,True,0.9939283132553101,0.9819947481155396,175.4175567626953,False
168,5.613238770685579,54.330982,True,True,0.9940330386161804,0.9823651909828186,175.03583908081055,False
169,5.646650906225374,55.366814,True,True,0.9940497279167175,0.9824250936508179,174.38172340393066,False
170,5.68006304176517,56.355755,True,True,0.9940652251243591,0.9824735522270203,173.69361877441406,False
171,5.713475177304964,57.00857,True,True,0.9940305948257446,0.982346773147583,173.3009147644043,False
172,5.74688731284476,57.453053,True,True,0.9938437938690186,0.9818052649497986,173.03858757019043,False
173,5.780299448384555,57.90818,True,True,0.9936144351959229,0.9811602830886841,172.69967079162598,False
174,5.813711583924349,58.3175,True,True,0.993341326713562,0.9803529977798462,172.5304126739502,False
175,5.847123719464145,58.659176,True,True,0.993121862411499,0.9799339771270752,172.14500427246094,False
176,5.88053585500394,59.21046,True,True,0.993012011051178,0.9796959757804871,171.83295249938965,False
177,5.913947990543735,60.122368,True,True,0.993010938167572,0.979910135269165,171.46296501159668,False
178,5.94736012608353,60.97873,True,True,0.9930018782615662,0.9801793694496155,171.13703727722168,False
179,5.980772261623326,61.844017,True,True,0.9928858280181885,0.9802477359771729,170.5491542816162,False
180,6.01418439716312,62.783928,True,True,0.992615282535553,0.9798031449317932,170.04558563232422,False
181,6.047596532702916,63.83127,True,True,0.9922382235527039,0.9790647625923157,169.68335151672363,False
182,6.081008668242711,64.75286,True,True,0.9919863939285278,0.9784712195396423,169.71997261047363,False
183,6.114420803782505,65.95296,True,True,0.9917739033699036,0.9778034090995789,169.76594924926758,False
184,6.147832939322301,67.012665,True,True,0.9913687109947205,0.9766018986701965,169.30598258972168,False
185,6.181245074862096,68.267654,True,True,0.9907957911491394,0.9749427437782288,168.57559204101562,False
186,6.214657210401891,69.32503,True,True,0.9902900457382202,0.973461925983429,167.79078483581543,False
187,6.248069345941686,70.13283,True,True,0.9899376630783081,0.9719722270965576,167.20218658447266,False
188,6.281481481481482,70.4751,True,True,0.9896710515022278,0.9710667133331299,167.02826499938965,False
189,6.314893617021276,70.77106,True,True,0.9895167946815491,0.970355212688446,166.87182426452637,False
190,6.348305752561072,70.96681,True,True,0.989520788192749,0.970021665096283,166.75226211547852,False
191,6.381717888100867,71.1387,True,True,0.9894611835479736,0.9694772958755493,166.75183296203613,False
192,6.415130023640661,71.3244,True,True,0.9894574880599976,0.9693231582641602,166.55668258666992,False
193,6.448542159180457,71.60565,True,True,0.9894607663154602,0.96937096118927,166.3410472869873,False
194,6.481954294720252,72.157936,True,True,0.9893320798873901,0.9689366817474365,166.29155158996582,False
195,6.515366430260047,72.56076,True,True,0.9892369508743286,0.9683329463005066,166.27269744873047,False
196,6.548778565799842,73.04979,True,True,0.9890271425247192,0.9675465226173401,165.99477767944336,False
197,6.582190701339638,73.72815,True,True,0.9887270331382751,0.9666333198547363,165.36346435546875,False
198,6.615602836879432,74.39847,True,True,0.9884524941444397,0.9659211039543152,164.7571563720703,False
199,6.649014972419228,75.07857,True,True,0.9881455302238464,0.9650394320487976,164.1551971435547,False
200,6.682427107959023,75.91246,True,True,0.987770676612854,0.9641328454017639,163.73677253723145,False
201,6.7158392434988174,76.74962,True,True,0.9874030351638794,0.9631155133247375,163.01894187927246,False
202,6.749251379038613,77.63527,True,True,0.9872279763221741,0.962749719619751,162.6016616821289,False
203,6.782663514578408,78.304085,True,True,0.9870060086250305,0.9622301459312439,161.79353713989258,False
204,6.816075650118203,78.90381,True,True,0.98647540807724,0.9611254930496216,161.2752914428711,False
205,6.849487785657998,79.52135,True,True,0.9856657981872559,0.9595286846160889,160.60973167419434,False
206,6.882899921197794,79.964615,True,True,0.9847310781478882,0.9581023454666138,159.94342803955078,False
207,6.916312056737588,80.30704,True,True,0.9841547012329102,0.9574321508407593,159.60991859436035,False
208,6.949724192277384,80.62631,True,True,0.983371913433075,0.9562886357307434,159.04020309448242,False
209,6.983136327817179,80.8898,True,True,0.9820113778114319,0.9546522498130798,158.89223098754883,False
210,7.0165484633569735,81.12114,True,True,0.9809616208076477,0.9532628655433655,158.83755683898926,False
211,7.049960598896769,81.37757,True,True,0.9800633192062378,0.9523106813430786,158.61299514770508,False
212,7.083372734436564,81.615135,True,True,0.9795499444007874,0.9518947601318359,158.34251403808594,False
213,7.116784869976359,81.91528,True,True,0.9787775278091431,0.9512321352958679,157.95544624328613,False
214,7.150197005516154,82.24289,True,True,0.977843701839447,0.950316309928894,157.25769996643066,False
215,7.18360914105595,82.609344,True,True,0.9772140383720398,0.9495366215705872,156.82073593139648,False
216,7.217021276595744,83.06644,True,True,0.9767153859138489,0.9489490985870361,156.1992073059082,False
217,7.25043341213554,83.747604,True,True,0.9762345552444458,0.9483312368392944,155.8084487915039,False
218,7.283845547675335,84.5603,True,True,0.9754601120948792,0.9474210143089294,155.36212921142578,False
219,7.3172576832151295,85.40935,True,True,0.9755353331565857,0.947885274887085,155.02999305725098,False
220,7.350669818754925,86.264366,True,True,0.975210428237915,0.9474560022354126,154.6106243133545,False
221,7.38408195429472,87.5773,True,True,0.9753563404083252,0.9475870132446289,153.97785186767578,False
222,7.417494089834515,88.75421,True,True,0.9753113389015198,0.9476373195648193,153.14961433410645,False
223,7.45090622537431,89.874954,True,True,0.9753755331039429,0.9479652047157288,151.4999485015869,False
224,7.484318360914106,90.966515,True,True,0.9752480387687683,0.948262631893158,150.72266578674316,False
225,7.5177304964539005,92.03381,True,True,0.9751369953155518,0.9485853910446167,149.99138832092285,False
226,7.551142631993696,93.280396,True,True,0.9750208854675293,0.9490222334861755,149.2306137084961,False
227,7.584554767533491,94.211105,True,True,0.9749781489372253,0.9496028423309326,147.99307823181152,False
228,7.6179669030732855,95.10269,True,True,0.9751620888710022,0.9505243301391602,147.24011421203613,False
229,7.651379038613081,95.9357,True,True,0.9755881428718567,0.9515697360038757,146.64567947387695,False
230,7.684791174152876,96.614746,True,True,0.9754878282546997,0.9515569806098938,145.79907417297363,False
231,7.718203309692671,97.092285,True,True,0.9755675196647644,0.951989471912384,145.003080368042,False
232,7.751615445232466,97.519196,True,True,0.9757127165794373,0.9526288509368896,143.50018501281738,False
233,7.785027580772262,97.84155,True,True,0.9761083126068115,0.9535035490989685,142.61266708374023,False
234,7.8184397163120565,98.146034,True,True,0.9764316082000732,0.954494297504425,141.6561985015869,False
235,7.851851851851852,98.60591,True,True,0.977012038230896,0.9559199213981628,140.30210494995117,False
236,7.885263987391647,99.02411,True,True,0.9774779677391052,0.9571164846420288,139.4882297515869,False
237,7.9186761229314415,99.542114,True,True,0.9780896306037903,0.9584986567497253,138.8455581665039,False
238,7.952088258471237,100.10884,True,True,0.9787604212760925,0.9599409103393555,138.29458236694336,False
239,7.985500394011032,100.974724,True,True,0.9789313077926636,0.9606022238731384,137.82986640930176,False
240,8.018912529550827,101.77965,True,True,0.9795074462890625,0.9617407917976379,137.22481727600098,False
241,8.052324665090623,102.40529,True,True,0.9800432324409485,0.9627602696418762,136.42004013061523,False
242,8.085736800630418,103.02713,True,True,0.9804873466491699,0.9636425971984863,135.76251983642578,False
243,8.119148936170212,103.364365,True,True,0.9810123443603516,0.9646552801132202,135.67073822021484,False
244,8.152561071710007,103.52624,True,True,0.981414258480072,0.9654237627983093,135.58759689331055,False
245,8.185973207249802,103.65396,True,True,0.9817693829536438,0.966200590133667,135.70847511291504,False
246,8.219385342789598,103.69841,True,True,0.9819567203521729,0.9667676687240601,135.75885772705078,False
247,8.252797478329393,103.6983,True,True,0.9822582006454468,0.967422604560852,135.823974609375,False
248,8.286209613869188,103.64529,True,True,0.9825807213783264,0.9681297540664673,135.8785915374756,False
249,8.319621749408983,103.59902,True,True,0.9827303290367126,0.9685413837432861,135.93761444091797,False
250,8.353033884948779,103.575226,True,True,0.982871413230896,0.9689185619354248,135.92931747436523,False
251,8.386446020488574,103.636856,True,True,0.9830223917961121,0.9693049192428589,135.84697723388672,False
252,8.419858156028369,103.77728,True,True,0.9829666614532471,0.9694700837135315,135.77410697937012,False
253,8.453270291568163,104.01016,True,True,0.9830136895179749,0.9697462916374207,135.57884216308594,False
254,8.486682427107958,104.321304,True,True,0.9832727909088135,0.9701992273330688,135.47470092773438,False
255,8.520094562647754,104.56418,True,True,0.9835002422332764,0.9705469608306885,135.4474925994873,False
256,8.55350669818755,104.65547,True,True,0.9836305379867554,0.9708215594291687,135.4086685180664,False
257,8.586918833727344,104.74625,True,True,0.9837186932563782,0.9710679650306702,135.3658103942871,False
258,8.620330969267139,104.84729,True,True,0.9838637113571167,0.9712802767753601,135.3537654876709,False
259,8.653743104806935,104.87857,True,True,0.9840039014816284,0.9714837670326233,135.2512550354004,False
260,8.68715524034673,104.97594,True,True,0.9842433333396912,0.9717819094657898,135.28058052062988,False
261,8.720567375886525,105.078,True,True,0.9844325184822083,0.9719610810279846,135.24310111999512,False
262,8.75397951142632,105.23996,True,True,0.9845950603485107,0.9720805287361145,135.2281093597412,False
263,8.787391646966114,105.34898,True,True,0.9847915768623352,0.9723295569419861,135.23137092590332,False
264,8.82080378250591,105.45259,True,True,0.9851347804069519,0.9727141261100769,135.2201271057129,False
265,8.854215918045705,105.56888,True,True,0.9852898716926575,0.9729569554328918,135.17847061157227,False
266,8.8876280535855,105.72175,True,True,0.9853893518447876,0.973153293132782,135.177583694458,False
267,8.921040189125295,105.81047,True,True,0.9855998754501343,0.973487377166748,135.13629913330078,False
268,8.954452324665091,105.89706,True,True,0.9858291745185852,0.9738494753837585,135.1326084136963,False
269,8.987864460204886,105.88677,True,True,0.9859188199043274,0.973969578742981,135.10754585266113,False
270,9.02127659574468,105.80901,True,True,0.9860211610794067,0.9741016030311584,135.08116722106934,False
271,9.054688731284475,105.7728,True,True,0.9860953092575073,0.9741623997688293,135.04783630371094,False
272,9.08810086682427,105.78682,True,True,0.986102819442749,0.9741877317428589,134.9978542327881,False
273,9.121513002364066,105.86578,True,True,0.9860745668411255,0.9742418527603149,134.67392921447754,False
274,9.154925137903861,105.91461,True,True,0.9862092733383179,0.974470853805542,134.4308853149414,False
275,9.188337273443656,105.93034,True,True,0.9862280488014221,0.9745497703552246,134.3360710144043,False
276,9.22174940898345,105.977325,True,True,0.9862882494926453,0.9746984839439392,134.1346836090088,False
277,9.255161544523247,106.00438,True,True,0.9861363172531128,0.9746026396751404,134.06956672668457,False
278,9.288573680063042,105.9992,True,True,0.9860445261001587,0.9745428562164307,133.883056640625,False
279,9.321985815602837,105.88385,True,True,0.9859910011291504,0.9745927453041077,133.69623184204102,False
280,9.355397951142631,105.80615,True,True,0.9860373735427856,0.9746800065040588,133.5102939605713,False
281,9.388810086682426,105.714264,True,True,0.9860600233078003,0.9747045040130615,133.4260368347168,False
282,9.422222222222222,105.67099,True,True,0.9861045479774475,0.9748952984809875,133.43679428100586,False
283,9.455634357762017,105.640915,True,True,0.9860958456993103,0.9749693870544434,133.43971252441406,False
284,9.489046493301812,105.61142,True,True,0.98602694272995,0.9749758839607239,133.50522994995117,False
285,9.522458628841607,105.54254,True,True,0.9859312176704407,0.9749506115913391,133.52914810180664,False
286,9.555870764381403,105.47014,True,True,0.9858894944190979,0.9748989939689636,133.5647964477539,False
287,9.589282899921198,105.417786,True,True,0.986005961894989,0.9751076698303223,133.61835479736328,False
288,9.622695035460993,105.38303,True,True,0.9861357808113098,0.9753007888793945,133.69219779968262,False
289,9.656107171000787,105.33232,True,True,0.986186683177948,0.9754806756973267,133.69036674499512,False
290,9.689519306540582,105.3026,True,True,0.9860256314277649,0.9753365516662598,133.6223316192627,False
291,9.722931442080379,105.31569,True,True,0.9861283898353577,0.9753867983818054,133.57232093811035,False
292,9.756343577620173,105.407585,True,True,0.9861064553260803,0.9753071665763855,133.47267150878906,False
