frame_idx,time_sec,left_knee_flexion_deg,right_knee_flexion_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
268,8.954773333333334,85.48416,77.11189,True,True,0.8696243762969971,0.715469479560852,185.86107730865479,False
269,8.988186666666667,85.431335,77.141846,True,True,0.8699589371681213,0.7160167694091797,185.8617067337036,False
270,9.0216,85.37091,77.162544,True,True,0.8701607584953308,0.715918242931366,185.8632516860962,False
271,9.055013333333333,85.34735,77.21463,True,True,0.8700994849205017,0.7155970931053162,185.8645534515381,False
272,9.088426666666667,85.29309,77.250374,True,True,0.870131254196167,0.7153639793395996,185.89606761932373,False
273,9.12184,85.27408,77.30539,True,True,0.8693912029266357,0.7144967317581177,185.9210729598999,False
274,9.155253333333334,85.22992,77.37865,True,True,0.8693903684616089,0.7147768139839172,186.00276947021484,False
275,9.188666666666666,85.23743,77.43023,True,True,0.8695631623268127,0.7152376174926758,185.98932266235352,False
276,9.22208,85.24298,77.47549,True,True,0.869271457195282,0.714726448059082,185.99292755126953,False
277,9.255493333333334,85.25348,77.50032,True,True,0.8685675263404846,0.7139219641685486,185.97031116485596,False
278,9.288906666666668,85.26178,77.51234,True,True,0.8687419891357422,0.7137278318405151,185.8152723312378,False
279,9.32232,85.273926,77.538895,True,True,0.8688976764678955,0.7134202122688293,185.61244010925293,False
280,9.355733333333333,85.28671,77.53815,True,True,0.8692030310630798,0.7131913900375366,185.41944980621338,False
281,9.389146666666667,85.29605,77.550285,True,True,0.8695242404937744,0.7127107381820679,185.2112102508545,False
282,9.42256,85.31619,77.546265,True,True,0.8692717552185059,0.711670458316803,184.96775150299072,False
283,9.455973333333333,85.39038,77.505394,True,True,0.8696431517601013,0.7113723754882812,184.77770805358887,False
284,9.489386666666666,85.42322,77.495926,True,True,0.8702929019927979,0.7109912037849426,184.66545581817627,False
285,9.5228,85.46472,77.48398,True,True,0.8710420727729797,0.7105581760406494,184.53073024749756,False
286,9.556213333333334,85.52197,77.478966,True,True,0.8711676597595215,0.7091253399848938,184.41555976867676,False
287,9.589626666666668,85.57056,77.44162,True,True,0.8716533780097961,0.7078065276145935,184.2224407196045,False
288,9.62304,85.59604,77.41716,True,True,0.8721880316734314,0.7071834206581116,183.9197301864624,False
289,9.656453333333333,85.6344,77.37663,True,True,0.8725782036781311,0.7059792280197144,183.6175775527954,False
290,9.689866666666667,85.658936,77.37646,True,True,0.8723969459533691,0.7042391896247864,183.33427906036377,False
291,9.72328,85.68103,77.363174,True,True,0.8720234632492065,0.7024592161178589,182.9868221282959,False
292,9.756693333333333,85.7009,77.36035,True,True,0.8715302348136902,0.7008329033851624,182.78550624847412,False
293,9.790106666666667,85.703094,77.33741,True,True,0.8716751933097839,0.700899064540863,182.67858982086182,False
294,9.82352,85.70703,77.35705,True,True,0.8713672161102295,0.6992905139923096,182.64215469360352,False
295,9.856933333333334,85.69983,77.375984,True,True,0.8709328770637512,0.6982309222221375,182.60570526123047,False
296,9.890346666666668,85.69592,77.39926,True,True,0.8707395792007446,0.6979636549949646,182.54382133483887,False
297,9.92376,85.826294,77.48276,True,True,0.8704839944839478,0.6981968879699707,182.41486072540283,False
298,9.957173333333333,85.89465,77.53821,True,True,0.8704532980918884,0.698089063167572,182.30928897857666,False
299,9.990586666666667,85.91052,77.59503,True,True,0.8700171113014221,0.6973579525947571,182.18580722808838,False
300,10.024000000000001,85.977234,77.711395,True,True,0.8696102499961853,0.6955757141113281,182.11774349212646,False
301,10.057413333333333,86.01727,77.742096,True,True,0.8693528175354004,0.6941462159156799,182.03372955322266,False
302,10.090826666666667,86.03851,77.82483,True,True,0.8681625723838806,0.6922011971473694,181.96523666381836,False
303,10.12424,86.03439,77.918465,True,True,0.8663755655288696,0.6892245411872864,181.9246244430542,False
304,10.157653333333334,86.0318,78.00976,True,True,0.8656006455421448,0.6881571412086487,181.90831661224365,False
305,10.191066666666666,85.94208,78.02384,True,True,0.8645501732826233,0.6872723698616028,181.87138080596924,False
306,10.22448,85.88306,78.08028,True,True,0.8635411262512207,0.6867087483406067,181.85102462768555,False
307,10.257893333333334,85.78284,78.10487,True,True,0.862923800945282,0.6863538026809692,181.8442440032959,False
308,10.291306666666667,85.763916,78.13617,True,True,0.8628209829330444,0.6855523586273193,181.81235790252686,False
309,10.324720000000001,85.73456,78.17276,True,True,0.8626857399940491,0.6863924860954285,181.80487632751465,False
310,10.358133333333333,85.709595,78.21567,True,True,0.8623852133750916,0.6855540871620178,181.803617477417,False
311,10.391546666666667,85.67615,78.35478,True,True,0.8612660765647888,0.6836713552474976,181.8107271194458,False
312,10.42496,85.66379,78.55312,True,True,0.8596117496490479,0.6795240044593811,181.84410095214844,False
313,10.458373333333334,85.65765,78.68676,True,True,0.858302891254425,0.6761965155601501,181.86039447784424,False
314,10.491786666666666,85.659454,78.748024,True,True,0.8572033643722534,0.6729344129562378,181.95847034454346,False
315,10.5252,85.65872,78.85527,True,True,0.855987012386322,0.6702293753623962,182.01496124267578,False
316,10.558613333333334,85.65616,78.91347,True,True,0.8547172546386719,0.6673162579536438,182.10412502288818,False
317,10.592026666666667,85.618225,78.931725,True,True,0.8536101579666138,0.6657644510269165,182.1454668045044,False
318,10.625440000000001,85.59894,78.93024,True,True,0.8537670373916626,0.6657599210739136,182.17773914337158,False
319,10.658853333333333,85.5921,78.92962,True,True,0.8538060784339905,0.6651189923286438,182.2078800201416,False
320,10.692266666666667,85.59436,78.9325,True,True,0.8536252975463867,0.6635770797729492,182.22151279449463,False
321,10.72568,85.604126,78.938835,True,True,0.8537156581878662,0.6619406342506409,182.23055362701416,False
322,10.759093333333334,85.6228,78.95938,True,True,0.8546503782272339,0.6622107625007629,182.2318696975708,False
323,10.792506666666666,85.63281,78.98808,True,True,0.8546944260597229,0.6597206592559814,182.24586009979248,False
324,10.82592,85.6734,78.99595,True,True,0.8563733696937561,0.6616780161857605,182.25547313690186,False
325,10.859333333333334,85.693054,79.02852,True,True,0.8569270968437195,0.6614367961883545,182.26050853729248,False
326,10.892746666666667,85.74182,79.0487,True,True,0.8581333160400391,0.6625717878341675,182.27542877197266,False
327,10.92616,85.80914,79.09288,True,True,0.8587972521781921,0.6629323959350586,182.2804069519043,False
328,10.959573333333333,85.83832,79.12895,True,True,0.8589761853218079,0.6628457903862,182.29640007019043,False
329,10.992986666666667,85.87262,79.16332,True,True,0.8588781952857971,0.6641455292701721,182.29069232940674,False
330,11.0264,85.87906,79.16703,True,True,0.8587167263031006,0.66502445936203,182.24588871002197,False
331,11.059813333333334,85.89316,79.173004,True,True,0.8584463000297546,0.6656783819198608,182.25789070129395,False
332,11.093226666666666,85.908936,79.18674,True,True,0.8583153486251831,0.6667089462280273,182.27003574371338,False
333,11.12664,85.91492,79.18366,True,True,0.858879029750824,0.6685004830360413,182.30621337890625,False
334,11.160053333333334,85.92966,79.133125,True,True,0.8590751886367798,0.669157087802887,182.4137306213379,False
335,11.193466666666668,85.82123,79.08762,True,True,0.859065055847168,0.6709784865379333,182.53606796264648,False
336,11.22688,85.70465,79.0362,True,True,0.8595467805862427,0.6716058254241943,182.69126415252686,False
337,11.260293333333333,85.62866,79.00436,True,True,0.8586058616638184,0.6737000942230225,182.906756401062,False
338,11.293706666666667,85.59094,78.95531,True,True,0.8590776324272156,0.6777111291885376,183.21842193603516,False
339,11.32712,85.46857,78.857025,True,True,0.8585755228996277,0.6787810921669006,183.50303649902344,False
340,11.360533333333333,85.318085,78.66969,True,True,0.8574744462966919,0.6871970891952515,184.23866271972656,False
341,11.393946666666666,85.13248,78.4892,True,True,0.8558069467544556,0.6992493271827698,184.81472969055176,False
342,11.42736,85.14459,78.14788,True,True,0.855739414691925,0.7094292640686035,185.2595329284668,False
343,11.460773333333334,85.15015,77.9614,True,True,0.8589799404144287,0.7181345224380493,185.61975002288818,False
344,11.494186666666668,85.111115,77.58628,True,True,0.8677595257759094,0.7320595383644104,185.91459274291992,False
345,11.5276,85.06464,77.1646,True,True,0.8782888054847717,0.7502467632293701,186.50084495544434,False
346,11.561013333333333,84.93411,76.79826,True,True,0.888613224029541,0.7695304751396179,187.4272871017456,False
347,11.594426666666667,84.86551,76.65266,True,True,0.8987655639648438,0.7885587811470032,188.222393989563,False
348,11.62784,84.85141,76.49434,True,True,0.9079536199569702,0.8059057593345642,189.2330503463745,False
349,11.661253333333333,84.84039,76.081474,True,True,0.9155501127243042,0.8196165561676025,189.7716236114502,False
350,11.694666666666667,84.84009,75.62693,True,True,0.9218034744262695,0.8302197456359863,190.24628162384033,False
351,11.72808,84.899475,74.83778,True,True,0.9266560673713684,0.8371966481208801,190.675048828125,False
352,11.761493333333334,84.95776,72.89013,True,True,0.9302327036857605,0.8406103849411011,191.28241539001465,False
353,11.794906666666668,85.05118,67.46853,True,True,0.933163046836853,0.8429061770439148,192.1812343597412,False
354,11.82832,85.12915,61.814274,True,True,0.937714159488678,0.8508930802345276,193.54647159576416,False
355,11.861733333333333,85.38837,49.292698,True,True,0.9417065382003784,0.8592818975448608,195.13996124267578,False
356,11.895146666666667,86.052246,37.30123,True,True,0.9468588829040527,0.8710680603981018,195.64458847045898,False
357,11.928560000000001,86.78186,26.723404,True,True,0.951724648475647,0.8828945159912109,196.23624801635742,False
358,11.961973333333333,87.68576,17.191248,True,True,0.9563232660293579,0.893964409828186,197.0219850540161,False
359,11.995386666666667,88.32477,7.9462705,True,True,0.9605143666267395,0.9043272137641907,198.16833972930908,False
360,12.0288,89.25006,5.0921655,True,True,0.9642906785011292,0.9137119054794312,198.19074153900146,False
361,12.062213333333334,90.15387,1.97515,True,True,0.9676602482795715,0.9221412539482117,198.39656352996826,False
362,12.095626666666666,91.091736,0.9892273,True,True,0.9706136584281921,0.9296925663948059,200.30206203460693,False
363,12.12904,91.76288,2.8647766,True,True,0.9730570316314697,0.9363683462142944,200.81308364868164,False
364,12.162453333333334,92.85516,5.127594,True,True,0.974806010723114,0.9421018958091736,201.00348472595215,False
365,12.195866666666667,93.5065,7.133911,True,True,0.9761079549789429,0.9470899105072021,201.00836277008057,False
366,12.229280000000001,93.91043,8.3585205,True,True,0.9760441184043884,0.95073002576828,200.65582752227783,False
367,12.262693333333333,95.11667,9.356506,True,True,0.9740442037582397,0.9528264403343201,201.0812759399414,False
368,12.296106666666667,95.62097,10.609711,True,True,0.9696241021156311,0.9540890455245972,202.00846195220947,False
369,12.32952,95.687744,10.268738,True,True,0.9651191234588623,0.9556622505187988,201.0399055480957,False
370,12.362933333333334,96.55646,10.378387,True,True,0.9610610008239746,0.9572138786315918,201.81532859802246,False
371,12.396346666666666,96.6048,11.217285,True,True,0.9487506747245789,0.9580347537994385,202.036771774292,False
372,12.42976,97.24936,12.819763,True,True,0.9399591684341431,0.9420491456985474,201.65615558624268,False
373,12.463173333333334,97.909,14.371979,True,True,0.9319667220115662,0.9188792109489441,201.5980625152588,False
374,12.496586666666667,98.75607,16.809418,True,True,0.9229584336280823,0.8973835110664368,201.45917415618896,False
