frame_idx,time_sec,left_hip_abduction_deg,right_hip_abduction_deg,left_knee_valid,right_knee_valid,left_knee_vis_min,right_knee_vis_min,subject_bbox_h_px,is_clipped
260,8.690657439446367,0.037109375,0.28451538,True,True,0.9868956804275513,0.9873965382575989,286.49174451828003,False
261,8.724083044982699,0.17456846,0.11160278,True,True,0.9870447516441345,0.9870104789733887,286.59860372543335,False
262,8.75750865051903,0.26100576,0.009353886,True,True,0.9870618581771851,0.9868031144142151,286.7147755622864,False
263,8.790934256055364,0.37629756,0.16156943,True,True,0.9871228337287903,0.9866334199905396,286.872353553772,False
264,8.824359861591695,0.4517585,0.32146454,True,True,0.9871963262557983,0.9861341714859009,286.9584631919861,False
265,8.857785467128029,0.59600353,0.49265414,True,True,0.9872449636459351,0.9856699705123901,287.02099084854126,False
266,8.89121107266436,0.7373672,0.6458093,True,True,0.9872266054153442,0.9853928089141846,287.062304019928,False
267,8.924636678200692,0.79457563,0.6971878,True,True,0.9873800873756409,0.9855735898017883,286.97604417800903,False
268,8.958062283737025,0.80356735,0.6776088,True,True,0.9874925017356873,0.9858622550964355,286.7859363555908,False
269,8.991487889273357,0.8188216,0.6657453,True,True,0.9874635934829712,0.9860440492630005,286.6527485847473,False
270,9.024913494809688,0.8407765,0.66385067,True,True,0.9873813390731812,0.9860845804214478,286.61094188690186,False
271,9.058339100346021,0.8624507,0.6819959,True,True,0.987271785736084,0.98610919713974,286.5962290763855,False
272,9.091764705882353,0.9066208,0.68727237,True,True,0.9871017336845398,0.9860877394676208,286.5667533874512,False
273,9.125190311418685,0.92073584,0.68280226,True,True,0.9869037866592407,0.9859206080436707,286.5262770652771,False
274,9.158615916955018,0.94332343,0.6859932,True,True,0.9867077469825745,0.9857233762741089,286.47281885147095,False
275,9.19204152249135,0.97018766,0.69213396,True,True,0.9865341782569885,0.9854998588562012,286.4368414878845,False
276,9.225467128027681,0.9951216,0.707415,True,True,0.9863556623458862,0.9853947758674622,286.26793384552,False
277,9.258892733564014,1.029928,0.72497314,True,True,0.9861958026885986,0.9852348566055298,286.05390071868896,False
278,9.292318339100346,1.0548536,0.7376063,True,True,0.986146092414856,0.9852479696273804,285.870680809021,False
279,9.325743944636677,1.1095564,0.73826945,True,True,0.9861786365509033,0.9852837324142456,285.7842493057251,False
280,9.35916955017301,1.1627239,0.7557659,True,True,0.986245334148407,0.9852809906005859,285.72760105133057,False
281,9.392595155709342,1.2221621,0.7857084,True,True,0.9862321019172668,0.9852462410926819,285.5458116531372,False
282,9.426020761245674,1.2698066,0.79537404,True,True,0.9863629937171936,0.9853256940841675,285.46560287475586,False
283,9.459446366782007,1.322413,0.7997747,True,True,0.9866161346435547,0.9855427742004395,285.4499101638794,False
284,9.492871972318339,1.3559017,0.7795305,True,True,0.9869087338447571,0.9858343005180359,285.4274582862854,False
285,9.52629757785467,1.385446,0.7589026,True,True,0.9872155785560608,0.9860969185829163,285.49057960510254,False
286,9.559723183391004,1.402319,0.77037627,True,True,0.9873733520507812,0.9861773252487183,285.52289485931396,False
287,9.593148788927335,1.4232092,0.7812117,True,True,0.9876575469970703,0.9864080548286438,285.56896448135376,False
288,9.626574394463669,1.438986,0.7960656,True,True,0.9879589676856995,0.9866175055503845,285.5642580986023,False
